,student,balance,income,default
3547,No,0,51758.41029,No
3548,No,292.3343828,41036.12926,No
3549,No,1285.991803,31068.12253,No
3550,No,845.8543023,44480.65532,No
3551,Yes,1660.111798,26838.93305,No
3552,No,610.5686385,36145.01702,No
3553,Yes,1137.421085,16177.27291,No
3554,Yes,1115.768562,11496.54181,No
3555,No,302.1642898,28805.06267,No
3556,No,1074.143357,35054.58442,No
3557,No,510.960176,32151.84898,No
3558,No,974.4105653,43861.80192,No
3559,No,46.18328844,42533.71536,No
3560,No,1731.604528,58075.94369,No
3561,No,1429.393379,31387.70033,No
3562,No,503.5138088,62115.10508,No
3563,Yes,2179.221428,15302.7765,Yes
3564,No,18.78828058,24699.09684,No
3565,No,1047.139689,46007.98061,No
3566,Yes,1049.603574,11137.86104,No
3567,No,1372.935822,35467.75766,No
3568,No,958.3266322,28145.84248,No
3569,No,826.6385929,47358.54902,No
3570,No,1005.163082,42127.99447,No
3571,No,1132.862485,25402.471,No
3572,No,618.610524,45154.74784,No
3573,No,1073.825421,47935.00532,No
3574,No,1108.800997,39676.55456,No
3575,No,583.7120008,42590.12414,No
3576,No,835.5334433,23160.57862,No
3577,No,698.6738292,29580.0691,No
3578,No,929.5761899,40442.06312,No
3579,No,916.5979585,41432.4345,No
3580,No,1324.198769,10892.32916,No
3581,Yes,1219.376677,11361.82386,No
3582,No,265.2958484,45828.01885,No
3583,Yes,1255.425835,19885.76115,No
3584,No,1524.436703,18878.55448,No
3585,No,326.3972934,30156.35542,No
3586,No,1821.003152,54051.98234,No
3587,Yes,1357.423466,25733.3094,No
3588,No,1187.473801,53318.99336,No
3589,Yes,925.9048607,20952.58614,No
3590,No,1451.785006,27853.96778,No
3591,No,32.06807899,38788.66047,No
3592,No,685.1975865,36015.41886,No
3593,No,1071.89915,54791.80557,No
3594,No,874.4902512,50078.45942,No
3595,No,926.3096412,38093.97752,No
3596,No,1235.640809,53171.29688,No
3597,Yes,1155.504667,24840.76175,No
3598,No,1360.385782,28992.00182,Yes
3599,No,234.9957765,40394.42105,No
3600,No,854.6912433,26672.18171,No
3601,Yes,1405.658927,19701.75543,No
3602,Yes,1161.026177,13913.44196,No
3603,No,329.3476893,20708.98772,No
3604,No,1541.320802,32508.3839,No
3605,No,1456.652456,59361.91835,No
3606,No,0,24565.57165,No
3607,No,83.08037273,45442.82986,No
3608,No,95.8981855,31437.42323,No
3609,No,674.804717,47653.61598,No
3610,No,917.7839803,44466.88503,No
3611,Yes,759.8033264,14217.69888,No
3612,No,379.0630675,14792.51184,No
3613,Yes,2004.394001,18860.84665,Yes
3614,No,1469.603836,43436.95207,No
3615,No,200.2748084,36926.39755,No
3616,No,843.4296594,39512.06905,No
3617,No,676.7633506,34400.86089,No
3618,No,46.09208958,42025.76231,No
3619,No,542.8420254,48897.75254,No
3620,No,89.90989542,30004.4708,No
3621,No,908.1844428,37319.62257,No
3622,No,0,46306.93629,No
3623,Yes,1326.848392,20790.25397,No
3624,Yes,993.8172666,12531.0255,No
3625,Yes,1084.381324,20881.45652,No
3626,No,1197.71154,30377.25003,No
3627,No,1378.297068,43411.66192,No
3628,No,182.7419949,32359.20921,No
3629,No,529.6503069,35102.27513,No
3630,Yes,1632.354361,15763.58457,No
3631,Yes,1119.202526,20619.50975,No
3632,No,787.1368176,45772.61403,No
3633,Yes,969.7841591,21412.60098,No
3634,No,1256.98265,38083.13036,No
3635,No,1015.045427,31026.41301,No
3636,Yes,1197.608957,17452.00004,No
3637,Yes,847.4580256,16926.35002,No
3638,No,598.4386356,52896.0597,No
3639,Yes,983.0922765,17001.64919,No
3640,No,1296.267423,45226.12102,No
3641,No,412.397142,30206.95882,No
3642,No,1504.755378,26183.24535,Yes
3643,Yes,367.3634193,16295.56247,No
3644,No,0,27889.3047,No
3645,Yes,894.7254906,19335.63404,No
3646,No,75.83412558,42075.04784,No
3647,No,642.5352176,34893.78594,No
3648,Yes,1777.284555,14567.81398,No
3649,No,370.0332879,44507.21131,No
3650,No,653.373457,52276.5854,No
3651,No,793.9121634,48907.68384,No
3652,No,917.0752778,19003.77498,No
3653,No,509.7784393,38614.41313,No
3654,No,947.8137895,42094.47015,No
3655,Yes,860.8353999,19514.76352,No
3656,No,302.2270486,35232.46044,No
3657,No,891.8873793,35062.53819,No
3658,No,1377.558752,38364.67915,No
3659,Yes,1222.958464,15174.97246,No
3660,No,378.9704244,39492.01195,No
3661,No,0,41523.75248,No
3662,Yes,1103.913001,28552.53733,No
3663,Yes,704.4725219,21140.27564,No
3664,Yes,1402.31057,21566.55688,No
3665,Yes,68.37660782,10996.08786,No
3666,No,409.5960723,30627.50294,No
3667,Yes,655.7009447,19915.23285,No
3668,Yes,654.8146682,14504.39641,No
3669,No,1255.920125,43929.14322,No
3670,No,1217.960888,33443.30641,No
3671,No,691.8931985,35562.60937,No
3672,Yes,548.1362888,19501.34107,No
3673,No,437.5460694,31537.12693,No
3674,No,1067.842439,70700.64784,No
3675,No,521.4397781,31981.85812,No
3676,Yes,1348.99532,25805.80996,No
3677,No,674.6637003,41798.39162,No
3678,No,516.3590418,25891.75965,No
3679,Yes,1470.338563,19647.14233,No
3680,No,859.0079101,43101.87381,No
3681,No,1114.088015,59200.137,No
3682,No,773.3268067,51787.78944,No
3683,Yes,803.968975,16553.77283,No
3684,No,376.2925648,43940.04806,No
3685,No,829.7296771,36164.15418,No
3686,No,299.8906333,34920.18154,No
3687,Yes,148.6570947,15645.77712,No
3688,No,705.113586,47752.15923,No
3689,No,467.8641353,43308.69657,No
3690,No,382.0942862,38348.28619,No
3691,No,450.3090116,46172.72509,No
3692,No,379.9145929,39064.04852,No
3693,Yes,151.7714011,18659.07094,No
3694,No,1535.224473,35282.22802,No
3695,No,1596.87343,34655.88003,No
3696,No,778.0601546,52545.57805,No
3697,No,107.7066719,42199.96763,No
3698,Yes,961.7978206,13389.06941,No
3699,Yes,235.2497893,13360.92519,No
3700,No,935.3381557,57139.30486,No
3701,No,0,34563.04588,No
3702,No,10.30689072,37590.30958,No
3703,Yes,2370.463612,24251.95872,No
3704,No,1447.022281,37322.71022,No
3705,No,829.0233191,25161.89851,No
3706,No,1474.061544,47040.80859,No
3707,No,913.6383267,50351.1552,No
3708,No,1028.886338,34257.63277,No
3709,No,563.8917207,54147.70839,No
3710,Yes,747.8216828,19330.3084,No
3711,Yes,811.5399409,13828.96866,No
3712,Yes,797.3736475,23438.1458,No
3713,No,701.9181566,53151.76073,No
3714,No,1195.359822,42107.364,No
3715,No,1672.506063,66466.46089,Yes
3716,No,889.9012,20805.61404,No
3717,Yes,579.7213046,18555.75259,No
3718,No,1143.200459,28900.72779,No
3719,Yes,1237.621866,14862.70546,Yes
3720,No,740.9570805,48683.22038,No
3721,Yes,1470.474586,18621.17043,No
3722,No,507.6786163,45839.13418,No
3723,Yes,452.3023556,19922.64012,No
3724,No,431.9049281,30115.15283,No
3725,No,388.9354653,36932.81012,No
3726,Yes,647.2601142,18905.85384,No
3727,No,1069.130301,42361.04675,No
3728,No,517.9885181,45495.00543,No
3729,No,996.2511833,23720.98747,No
3730,No,995.1223306,47286.83091,No
3731,No,0,55069.81221,No
3732,No,480.5711421,36192.09032,No
3733,No,413.8588246,42453.68188,No
3734,No,730.0720039,47074.22892,No
3735,No,11.30778333,43520.4888,No
3736,Yes,1507.892451,14632.25766,No
3737,Yes,1129.113909,13580.25696,No
3738,No,1159.93658,46789.88063,No
3739,No,817.9824403,40658.58991,No
3740,Yes,901.1752435,16745.06685,No
3741,Yes,1778.121512,17060.92745,No
3742,No,1036.756686,34912.78946,No
3743,No,199.1361487,49292.54565,No
3744,Yes,1295.690551,23191.23653,No
3745,Yes,468.2576618,6365.564576,No
3746,No,688.1054911,27080.74254,No
3747,No,202.3212081,37188.56938,No
3748,No,621.0034435,37249.43644,No
3749,No,963.3324811,30100.76227,No
3750,No,1106.697012,51879.71848,No
3751,No,1391.407689,30427.20258,No
3752,No,198.5947905,58598.66764,No
3753,No,90.68269663,37914.40131,No
3754,No,460.873865,49243.44479,No
3755,No,1182.444832,34784.78813,No
3756,No,748.4344222,43215.82973,No
3757,Yes,1727.554591,11608.12845,No
3758,No,831.4782222,39079.78845,No
3759,No,655.6291501,40257.93299,No
3760,Yes,787.1367086,22434.97645,No
3761,Yes,760.8953501,20070.148,No
3762,No,0,44387.5749,No
3763,No,523.3884426,53115.59936,No
3764,No,481.5910034,35817.76129,No
3765,No,0,26275.25654,No
3766,Yes,1414.657799,17954.85255,No
3767,Yes,1103.216776,22410.9083,No
3768,No,948.6964528,38247.91323,No
3769,Yes,725.5724195,9019.545512,No
3770,No,1727.349001,40791.14292,No
3771,No,891.6073042,43925.96442,No
3772,No,667.290493,66538.34422,No
3773,Yes,1060.26371,15661.409,No
3774,Yes,830.8605751,18259.66422,No
3775,No,319.1745767,44410.53156,No
3776,No,1147.274484,44871.54944,No
3777,No,664.5115204,47878.83383,No
3778,No,1066.899512,35567.76207,No
3779,Yes,374.9767674,19806.51909,No
3780,No,549.1913427,43688.68042,No
3781,Yes,943.5813708,17730.91926,No
3782,No,111.2850398,42292.29777,No
3783,No,504.7395253,59560.17966,No
3784,No,798.4773511,32921.63394,No
3785,No,2008.458596,35145.04762,Yes
3786,No,965.9265722,29219.07078,No
3787,No,1768.139978,30762.10521,No
3788,No,435.0553769,32198.02488,No
3789,Yes,685.6319445,15892.09254,No
3790,Yes,745.2306213,12877.5095,No
3791,No,161.7594874,43676.05741,No
3792,No,0,32558.47509,No
3793,No,1389.286467,38373.01452,No
3794,No,802.0926754,45052.58045,No
3795,Yes,335.8226355,16123.11335,No
3796,No,1031.786257,39260.00622,No
3797,No,893.2416447,43816.22547,No
3798,No,1007.277995,45124.04044,No
3799,No,786.8023084,38023.61481,No
3800,Yes,1814.558895,24177.27252,No
3801,No,116.2188756,50109.02341,No
3802,No,839.9240942,47347.67671,No
3803,Yes,824.6917018,15158.62479,No
3804,No,239.3844788,25485.17338,No
3805,No,933.7511521,52319.15351,No
3806,No,459.3876653,37630.61332,No
3807,Yes,870.0239927,15955.88515,No
3808,No,232.2075504,11151.04762,No
3809,No,150.7838407,32106.48364,No
3810,No,1215.170473,55230.64819,No
3811,No,1435.360095,33728.89232,No
3812,No,338.0683219,47340.02669,No
3813,Yes,1056.947399,20304.09812,No
3814,No,194.1734166,28743.16437,No
3815,No,298.5096896,50229.77974,No
3816,Yes,938.339329,21911.72721,No
3817,No,1297.392431,47095.22157,No
3818,No,690.2283828,56958.59936,No
3819,No,1013.906431,34166.82649,No
3820,No,1213.794105,48796.84928,No
3821,No,0,39269.83592,No
3822,Yes,1399.950257,11010.21245,No
3823,No,590.99973,50246.71554,No
3824,No,1438.833691,35532.39932,No
3825,No,438.2346852,48859.26102,No
3826,No,783.0015156,37428.22004,No
3827,No,1864.946403,48678.41519,No
3828,No,208.0504439,46840.51927,No
3829,No,621.1651351,32168.5529,No
3830,No,994.1999643,52689.53943,No
3831,No,674.6401585,42463.52497,No
3832,No,537.5871865,46953.37681,No
3833,No,690.3409422,29924.22946,No
3834,Yes,1369.408276,18144.35026,No
3835,No,654.277589,37706.59487,No
3836,No,798.031314,29934.14323,No
3837,No,763.2248929,48170.35992,No
3838,No,1663.616348,52975.26361,No
3839,No,988.3939471,49804.28375,No
3840,No,1419.631892,40295.2688,No
3841,Yes,1196.041822,19665.8292,No
3842,No,618.0513849,16944.34449,No
3843,No,1028.181249,32249.84567,No
3844,No,523.5010994,39168.17425,No
3845,No,517.4596209,39543.5871,No
3846,Yes,764.5629974,5082.992631,No
3847,No,206.9488464,53058.56141,No
3848,No,847.9815066,43023.58501,No
3849,No,0,40540.69441,No
3850,No,631.7471322,37936.04343,No
3851,No,1014.599104,51438.7102,No
3852,No,157.2800282,41415.39603,No
3853,No,525.4851998,43737.90426,No
3854,No,962.9486146,28660.93057,No
3855,No,594.1061337,24069.21303,No
3856,Yes,2321.882221,21331.31478,Yes
3857,Yes,1128.780156,17231.80847,No
3858,Yes,2118.800574,18791.85208,No
3859,No,290.5648739,13239.87284,No
3860,No,1244.392244,33880.29922,No
3861,No,1177.917268,49061.72291,No
3862,No,0,44225.61586,No
3863,Yes,492.6570685,10154.15626,No
3864,No,0,62689.03303,No
3865,No,530.2512986,39311.32571,No
3866,No,0,45104.09403,No
3867,No,1028.174611,51228.30211,No
3868,Yes,488.2385515,33003.42295,No
3869,No,4.458938299,46970.49642,No
3870,No,1636.316153,35814.79198,No
3871,No,107.9218494,33764.20207,No
3872,Yes,129.184357,20570.8542,No
3873,No,956.9854006,38285.7479,No
3874,Yes,823.0640631,17254.39842,No
3875,No,458.9984676,33163.54535,No
3876,Yes,867.9046789,18949.02734,No
3877,Yes,117.8094413,18752.8302,No
3878,No,474.6661055,42058.77731,No
3879,Yes,1180.529146,19139.30023,No
3880,No,315.8506084,47328.98275,No
3881,Yes,552.2040873,22554.57852,No
3882,No,1342.262874,35691.63736,Yes
3883,No,407.289756,45376.23591,No
3884,No,1624.956465,47574.55972,No
3885,Yes,548.4547299,21672.53989,No
3886,No,908.8882984,42205.2065,No
3887,Yes,969.8986849,17940.11913,No
3888,Yes,966.350838,11776.52915,No
3889,No,628.5669713,37617.11918,No
3890,Yes,882.9774249,8833.668596,No
3891,No,824.9954903,34277.5259,No
3892,No,762.9128371,41617.81395,No
3893,No,1246.229525,49479.57682,No
3894,No,60.96076167,41548.11727,No
3895,No,1377.978816,34683.61245,No
3896,No,1215.252546,43793.11584,No
3897,No,494.9019178,13980.36118,No
3898,No,839.8737554,39158.23755,No
3899,No,982.3816071,29157.29227,No
3900,Yes,927.5165876,4143.118844,No
3901,No,433.8578193,30581.58287,No
3902,No,1213.03372,17726.67011,No
3903,No,316.0043508,26518.46264,No
3904,Yes,973.9031102,21590.0349,No
3905,No,0,25603.53326,No
3906,No,713.7511068,37230.07372,No
3907,No,997.4654347,22061.79981,No
3908,No,1326.064864,34945.80095,No
3909,Yes,1135.361184,24314.03688,No
3910,No,0,50805.03659,No
3911,No,43.89647321,48543.59909,No
3912,No,666.370177,50105.2676,No
3913,Yes,0,18426.26072,No
3914,Yes,2334.123559,19335.88929,Yes
3915,No,303.791175,28525.40173,No
3916,No,634.4950473,35131.30153,No
3917,Yes,853.8183574,18750.75063,No
3918,No,747.4553934,43898.75063,No
3919,Yes,1120.030273,19170.45835,No
3920,No,1290.191542,36898.92872,No
3921,No,1348.785018,33488.41292,No
3922,No,1632.894118,44326.58484,Yes
3923,No,693.6306933,32594.66376,No
3924,No,467.5830885,43435.83661,No
3925,No,618.1253382,27868.79389,No
3926,Yes,1217.667355,20977.23519,No
3927,No,872.0713576,36004.64481,No
3928,No,0,28659.48838,No
3929,No,894.7344842,37903.52646,No
3930,Yes,361.6104669,21685.69223,No
3931,Yes,937.197434,18411.82443,No
3932,No,0,55760.50194,No
3933,No,339.5318647,31092.75765,No
3934,No,423.7145506,32640.29407,No
3935,Yes,1529.061705,17358.04298,No
3936,No,894.1144875,47681.62283,No
3937,No,760.7208238,40854.46907,No
3938,No,883.0162511,37961.15592,No
3939,Yes,1322.585497,15304.26039,No
3940,No,2036.993189,31384.13,No
3941,No,751.3999173,54993.40784,No
3942,No,578.8362774,25522.51998,No
3943,No,829.2816512,58070.11256,No
3944,No,1160.061265,51895.30404,No
3945,No,1197.771881,44047.69118,No
3946,No,417.5922108,48035.60964,No
3947,No,777.8244481,43910.98856,No
3948,No,625.7461988,29644.2083,No
3949,No,1382.775774,36232.31933,No
3950,No,986.3058026,25342.30479,No
3951,No,937.7383255,24932.72113,No
3952,No,0,44525.84935,No
3953,No,131.576673,51106.99485,No
3954,Yes,1096.184606,15535.54866,No
3955,No,499.1739193,44773.57533,No
3956,No,1236.21872,37884.5661,No
3957,No,637.014541,27828.1376,No
3958,No,2147.312578,58271.39083,Yes
3959,No,516.2165693,42446.04118,No
3960,Yes,113.276476,21068.16403,No
3961,No,352.3277028,40716.17481,No
3962,No,918.014298,26798.07141,No
3963,Yes,1378.913117,14329.77123,No
3964,Yes,482.5452583,21369.27509,No
3965,No,813.2006512,49477.51151,No
3966,Yes,1330.485181,13765.44133,No
3967,No,1373.533033,56878.33506,No
3968,Yes,1411.607365,16677.30692,No
3969,No,313.8050859,37720.7621,No
3970,Yes,1803.944567,29100.81923,Yes
3971,No,964.5246557,40814.65291,No
3972,No,1139.370702,42759.38253,No
3973,Yes,1009.431089,21904.69277,No
3974,No,615.4653882,25865.18062,No
3975,No,673.6980514,41891.42597,No
3976,Yes,1288.551958,24918.41508,No
3977,Yes,2388.174009,7832.135644,No
3978,No,0,34545.09712,No
3979,Yes,1119.38661,20011.46887,No
3980,No,1352.703443,35743.00396,No
3981,Yes,886.3485401,17534.46708,No
3982,Yes,1468.79522,25038.8165,No
3983,No,727.3734929,46329.02775,No
3984,No,593.4338377,36995.82154,No
3985,Yes,1168.340641,13580.94664,No
3986,No,541.784475,56100.10543,No
3987,No,1055.414789,29967.17338,No
3988,No,399.7235905,43243.6661,No
3989,Yes,552.8777042,14320.85979,No
3990,No,1189.752134,50838.51722,No
3991,No,698.0014773,38135.5587,No
3992,No,431.5360552,46941.05894,No
3993,No,851.1035675,53433.57417,No
3994,No,1457.716054,37453.83977,No
3995,Yes,992.2802505,13958.29148,No
3996,No,387.7613417,40063.72764,No
3997,No,794.1762128,43335.98504,No
3998,No,412.2548906,37088.21233,No
3999,Yes,1163.452512,27308.69093,No
4000,Yes,880.281524,20177.40029,No
4001,No,752.2218482,48764.02273,No
4002,No,40.09310013,33278.36519,No
4003,Yes,1242.5214,18331.00352,No
4004,Yes,1671.813691,20074.50933,No
4005,No,1097.039083,40021.35302,No
4006,No,918.7473435,28327.55036,No
4007,No,1185.288927,39926.60693,No
4008,No,997.4773427,44748.79194,No
4009,Yes,741.4423677,15499.91932,No
4010,Yes,1234.249913,12268.36496,No
4011,No,0,52585.68587,No
4012,Yes,985.2622511,30295.63096,No
4013,No,1023.198467,40866.01884,No
4014,No,423.4304738,46000.79668,No
4015,Yes,1007.139484,17217.50506,No
4016,No,893.3552679,49960.30616,No
4017,No,1008.357462,39610.62537,No
4018,No,691.996757,45428.53932,No
4019,No,410.2368039,36502.37857,No
4020,Yes,1215.38361,15994.04102,No
4021,No,599.0349705,49813.1267,No
4022,No,355.251657,50160.70311,No
4023,No,869.8984352,33540.04952,No
4024,No,1786.463952,54207.16779,No
4025,Yes,1221.813756,12603.30286,No
4026,No,0,39164.02235,No
4027,No,1621.245375,38590.89809,No
4028,No,1121.496586,39395.89936,No
4029,No,736.6375029,55187.91982,No
4030,No,1739.535924,51623.28754,No
4031,No,1478.621444,41986.04773,No
4032,No,903.5644525,35296.4479,No
4033,No,739.6528792,48283.18702,No
4034,No,228.9558548,36783.00525,No
4035,No,1313.559525,39989.00907,No
4036,No,903.9258639,27395.79614,No
4037,No,667.6598304,42078.68486,No
4038,No,539.8879468,33856.45403,No
4039,No,1877.114809,43442.32501,No
4040,No,739.8597477,30853.29309,No
4041,Yes,408.5629744,18471.77433,No
4042,Yes,482.3251509,30588.03024,No
4043,No,1097.817753,43065.61873,No
4044,No,1580.866727,36513.61672,No
4045,Yes,920.2311149,16088.2081,No
4046,No,425.0537454,37351.35552,No
4047,No,0,53273.34166,No
4048,Yes,928.1822759,16968.86752,No
4049,No,617.3487635,38106.78833,No
4050,No,1673.486349,49310.33291,Yes
4051,No,1023.051552,19354.39792,No
4052,No,1459.561402,44334.61697,No
4053,No,1235.777517,35140.4588,No
4054,No,621.9781679,43472.23346,No
4055,No,280.9443867,50404.03297,No
4056,No,326.652236,45562.57424,No
4057,No,902.762305,52528.23748,No
4058,Yes,672.6932215,13795.96275,No
4059,Yes,710.7799965,17625.96752,No
4060,No,901.2084412,48855.45084,No
4061,Yes,2216.017669,20911.69564,Yes
4062,No,1210.592999,40182.70682,No
4063,No,828.9707387,33423.93637,No
4064,Yes,533.4927964,14707.29581,No
4065,Yes,768.8230469,22138.2159,No
4066,No,746.6703307,40354.55847,No
4067,Yes,730.7394952,7299.520099,No
4068,Yes,1308.024588,17353.86042,No
4069,No,481.2610496,33500.5653,No
4070,Yes,1409.989102,21569.89077,No
4071,No,524.6079138,40663.04341,No
4072,Yes,1122.1379,13929.47367,No
4073,No,1105.878816,42110.4244,No
4074,No,1319.816454,36548.81835,Yes
4075,Yes,823.7366728,19041.81838,No
4076,No,172.9757855,47060.63142,No
4077,Yes,1497.364809,10576.34148,No
4078,Yes,1819.940936,19393.48297,Yes
4079,No,389.3958811,20200.37994,No
4080,Yes,2047.417007,13678.50803,Yes
4081,No,909.8655536,44879.27758,No
4082,No,686.1632948,33190.42713,No
4083,Yes,0,20565.77765,No
4084,Yes,1676.097684,25687.91439,No
4085,No,971.960011,33543.33493,No
4086,No,887.594632,59416.15976,No
4087,No,1312.847706,64402.60891,No
4088,No,1808.722658,30020.6429,No
4089,No,1170.743464,49832.9514,No
4090,No,439.352384,44620.26515,No
4091,No,103.0423418,45798.6747,No
4092,No,1473.897564,32860.10099,No
4093,No,780.7092515,37023.11715,No
4094,No,1144.242002,28018.99557,No
4095,No,1148.509336,37392.16784,No
4096,No,667.4121637,31150.02654,No
4097,No,1013.785194,50268.99231,No
4098,Yes,1418.38865,12788.71903,No
4099,Yes,1345.288297,23169.40413,No
4100,Yes,1493.106066,14295.66474,No
4101,No,828.2653037,36241.66013,No
4102,Yes,208.8969152,17966.36114,No
4103,No,567.2940844,39841.22835,No
4104,No,686.869876,32359.33746,No
4105,Yes,1926.289008,12283.40851,No
4106,No,814.286312,36613.70709,No
4107,No,1569.518216,43024.97068,No
4108,No,0,42035.33898,No
4109,Yes,0,13226.15496,No
4110,Yes,1828.614325,20225.80611,No
4111,No,777.6460629,50869.72861,No
4112,No,1644.696623,61474.93445,Yes
4113,No,295.1286576,36539.08483,No
4114,No,781.1237141,22327.67598,No
4115,No,673.9266568,39508.62412,No
4116,No,343.2495905,58411.67754,No
4117,Yes,1302.340309,16292.26714,No
4118,No,225.8196601,54124.20604,No
4119,Yes,1456.858054,14530.3112,No
4120,No,955.0907543,52224.49279,No
4121,No,777.0230001,47369.11683,No
4122,No,0,23616.53901,No
4123,No,527.2520163,49280.30094,No
4124,No,29.84898288,36972.93414,No
4125,No,125.1039485,16157.21831,No
4126,Yes,1095.868822,16127.52466,No
